source_id_1,TYC_ID_1,ra_1,dec_1,mu_ra_1,mu_dec_1,mu_ra_err_1,mu_dec_err_1,plx_1,plx_err_1,source_id_2,TYC_ID_2,ra_2,dec_2,mu_ra_2,mu_dec_2,mu_ra_err_2,mu_dec_err_2,plx_2,plx_err_2,P_log_flat,P_power_law,theta
507507698066023424,3697-1382-1,32.798597966,59.980859523,16.275,-13.098,0.589,0.519,2.575,0.286,507520101931610240,4033-2479-1,32.665737831,60.078686928,15.567,-13.498,0.965,0.524,2.836,0.238,0.9921,0.8642,425.58
507514054617657600,4033-2189-1,32.802877111,60.073232455,14.843,-13.742,0.953,0.48,2.899,0.249,507519586535537536,4033-2377-1,32.651969226,60.012998779,14.627,-13.363,1.255,0.644,3.088,0.309,0.9989,0.9844,347.29
507514054617657600,4033-2189-1,32.802877111,60.073232455,14.843,-13.742,0.953,0.48,2.899,0.249,507520101931610240,4033-2479-1,32.665737831,60.078686928,15.567,-13.498,0.965,0.524,2.836,0.238,0.9996,0.9963,247.07
4644467991971435392,9150-792-2,32.984067342,-72.681497998,41.036,28.541,0.85,1.171,5.811,0.405,4644468060689631872,9150-792-1,32.980755435,-72.678780391,41.503,30.385,0.573,0.944,5.599,0.334,1.0,1.0,10.41
353437497354134656,3285-1783-1,32.991784747,47.283552765,12.228,-27.906,1.546,0.497,6.7,0.234,353437566073611264,3285-1358-1,32.98443071,47.289546428,12.595,-30.617,1.378,0.477,6.731,0.238,1.0,1.0,28.07
456637521299468928,3689-1994-1,33.098947879,55.139731858,-1.6,-23.506,1.31,0.602,3.672,0.31,456637521299469056,3689-1852-1,33.095573193,55.138438139,-0.069,-23.068,1.693,1.336,3.487,0.391,1.0,1.0,8.36
507314561978566656,3697-1499-1,33.155173419,59.845233707,15.411,-14.639,1.619,0.779,2.636,0.368,507319372341938816,3697-101-1,33.271491433,59.816795775,16.697,-13.927,1.225,0.522,2.76,0.233,0.9954,0.9124,234.02
507314321460399104,3697-1689-1,33.173010942,59.812221741,14.973,-13.471,1.291,0.684,2.975,0.341,507314561978566656,3697-1499-1,33.155173419,59.845233707,15.411,-14.639,1.619,0.779,2.636,0.368,0.9987,0.9939,123.15
507314321460399104,3697-1689-1,33.173010942,59.812221741,14.973,-13.471,1.291,0.684,2.975,0.341,507319372341938816,3697-101-1,33.271491433,59.816795775,16.697,-13.927,1.225,0.522,2.76,0.233,0.999,0.9942,179.02
507312534754005632,3697-1787-1,33.179280591,59.692538904,15.601,-14.072,0.927,0.623,2.512,0.283,507314321460399104,3697-1689-1,33.173010942,59.812221741,14.973,-13.471,1.291,0.684,2.975,0.341,0.9929,0.6466,431.01
507309511097029376,3697-2001-1,33.213780397,59.687877285,15.405,-13.262,1.141,0.561,2.795,0.278,507312534754005632,3697-1787-1,33.179280591,59.692538904,15.601,-14.072,0.927,0.623,2.512,0.283,1.0,0.9996,64.89
507309511097029376,3697-2001-1,33.213780397,59.687877285,15.405,-13.262,1.141,0.561,2.795,0.278,507314321460399104,3697-1689-1,33.173010942,59.812221741,14.973,-13.471,1.291,0.684,2.975,0.341,0.994,0.7493,453.71
507309511097029376,3697-2001-1,33.213780397,59.687877285,15.405,-13.262,1.141,0.561,2.795,0.278,507315111734402944,3698-747-1,33.467262302,59.750900622,15.85,-13.708,1.151,0.437,2.628,0.239,0.991,0.6983,513.03
506918256755757312,3697-1647-1,33.223328338,59.427964539,17.115,-12.992,0.08,0.065,2.954,0.269,506931622693979904,3697-1073-1,33.152310838,59.524503829,18.322,-13.375,1.072,0.543,2.718,0.278,0.9964,0.9469,371.01
506918256755757312,3697-1647-1,33.223328338,59.427964539,17.115,-12.992,0.08,0.065,2.954,0.269,507293052782390016,3698-501-1,33.376885667,59.457735218,16.153,-13.464,0.827,0.589,2.954,0.282,0.9964,0.9632,300.79
77281133263334144,637-553-1,33.257303147,14.241319034,-3.921,-25.366,0.673,0.358,3.111,0.252,77298691089634560,636-417-1,33.061119469,14.391828385,-2.065,-26.209,1.954,0.783,2.964,0.61,0.9905,0.308,872.86
506903756946180352,3697-1644-1,33.275390407,59.055194927,16.572,-13.351,1.106,0.455,2.7,0.246,506910560174381568,3698-1697-1,33.370072633,59.195941647,16.594,-13.468,0.049,0.044,2.877,0.302,0.9913,0.8557,536.03
333053032809971456,2834-1098-1,33.305886986,40.507211184,58.531,-92.521,0.037,0.027,38.619,0.342,333106049886268416,2834-15-1,33.229496415,40.667960753,57.022,-97.531,0.034,0.027,40.472,0.552,1.0,0.0,615.23
506854588159359744,3697-1776-1,33.311896547,58.948725838,15.744,-14.495,0.998,0.38,2.651,0.23,506856409226718720,3698-492-1,33.41117775,59.033792422,14.563,-14.149,1.103,0.467,3.283,0.288,0.9933,0.827,357.33
506917294683098368,3698-1505-1,33.387998459,59.382902534,15.976,-13.056,1.169,0.443,2.806,0.246,506918256755757312,3697-1647-1,33.223328338,59.427964539,17.115,-12.992,0.08,0.065,2.954,0.269,0.9966,0.9282,342.56
506917294683098368,3698-1505-1,33.387998459,59.382902534,15.976,-13.056,1.169,0.443,2.806,0.246,507289788607248640,3698-245-1,33.503594985,59.401491662,15.801,-13.227,0.553,0.451,2.877,0.279,0.9994,0.9921,222.2
506917294683098368,3698-1505-1,33.387998459,59.382902534,15.976,-13.056,1.169,0.443,2.806,0.246,507292949703176704,3698-1347-1,33.389275973,59.427908389,15.654,-13.609,0.96,0.345,2.873,0.232,0.9994,0.9957,162.04
506917294683098368,3698-1505-1,33.387998459,59.382902534,15.976,-13.056,1.169,0.443,2.806,0.246,507293052782390016,3698-501-1,33.376885667,59.457735218,16.153,-13.464,0.827,0.589,2.954,0.282,0.9982,0.9637,270.17
507292949703176704,3698-1347-1,33.389275973,59.427908389,15.654,-13.609,0.96,0.345,2.873,0.232,507293052782390016,3698-501-1,33.376885667,59.457735218,16.153,-13.464,0.827,0.589,2.954,0.282,1.0,0.9994,109.75
507296488756216064,3698-135-1,33.441647093,59.618651303,15.385,-13.235,1.003,0.466,2.851,0.236,507296901073075840,3698-661-1,33.458539689,59.636225668,16.01,-12.975,1.063,0.415,2.848,0.259,1.0,0.9998,70.34
507296488756216064,3698-135-1,33.441647093,59.618651303,15.385,-13.235,1.003,0.466,2.851,0.236,507299100096330880,3698-493-1,33.719501802,59.643541324,15.567,-14.048,0.843,0.432,2.948,0.225,0.9907,0.608,513.58
507296488756216064,3698-135-1,33.441647093,59.618651303,15.385,-13.235,1.003,0.466,2.851,0.236,507302845307811712,3698-1609-1,33.524689138,59.663092738,17.002,-14.163,1.204,0.747,2.508,0.328,0.9945,0.9197,220.06
507296488756216064,3698-135-1,33.441647093,59.618651303,15.385,-13.235,1.003,0.466,2.851,0.236,507309511097029376,3697-2001-1,33.213780397,59.687877285,15.405,-13.262,1.141,0.561,2.795,0.278,0.9958,0.871,483.61
507296488756216064,3698-135-1,33.441647093,59.618651303,15.385,-13.235,1.003,0.466,2.851,0.236,507315111734402944,3698-747-1,33.467262302,59.750900622,15.85,-13.708,1.151,0.437,2.628,0.239,0.991,0.7395,478.37
507296488756216064,3698-135-1,33.441647093,59.618651303,15.385,-13.235,1.003,0.466,2.851,0.236,507315214813619840,3698-121-1,33.528856467,59.733036844,15.448,-13.62,1.083,0.42,2.882,0.241,0.9967,0.9001,441.24
507296901073075840,3698-661-1,33.458539689,59.636225668,16.01,-12.975,1.063,0.415,2.848,0.259,507302845307811712,3698-1609-1,33.524689138,59.663092738,17.002,-14.163,1.204,0.747,2.508,0.328,0.9972,0.9706,154.38
507296901073075840,3698-661-1,33.458539689,59.636225668,16.01,-12.975,1.063,0.415,2.848,0.259,507309511097029376,3697-2001-1,33.213780397,59.687877285,15.405,-13.262,1.141,0.561,2.795,0.278,0.9909,0.7743,482.34
507296901073075840,3698-661-1,33.458539689,59.636225668,16.01,-12.975,1.063,0.415,2.848,0.259,507315111734402944,3698-747-1,33.467262302,59.750900622,15.85,-13.708,1.151,0.437,2.628,0.239,0.9914,0.7676,413.13
507296901073075840,3698-661-1,33.458539689,59.636225668,16.01,-12.975,1.063,0.415,2.848,0.259,507315214813619840,3698-121-1,33.528856467,59.733036844,15.448,-13.62,1.083,0.42,2.882,0.241,0.9956,0.8932,371.2
507315111734402944,3698-747-1,33.467262302,59.750900622,15.85,-13.708,1.151,0.437,2.628,0.239,507315214813619840,3698-121-1,33.528856467,59.733036844,15.448,-13.62,1.083,0.42,2.882,0.241,0.9999,0.9987,128.92
507315111734402944,3698-747-1,33.467262302,59.750900622,15.85,-13.708,1.151,0.437,2.628,0.239,507315661490212352,3698-495-1,33.514325474,59.798951923,15.683,-13.389,1.094,0.398,2.678,0.225,0.9998,0.9961,192.87
507315111734402944,3698-747-1,33.467262302,59.750900622,15.85,-13.708,1.151,0.437,2.628,0.239,507316279965501312,3698-1693-1,33.358104089,59.816624982,13.246,-13.432,0.935,0.474,2.795,0.235,0.9907,0.7417,308.38
507315111734402944,3698-747-1,33.467262302,59.750900622,15.85,-13.708,1.151,0.437,2.628,0.239,507318650787443968,3698-1111-1,33.575337637,59.902984907,15.731,-13.608,1.004,0.454,2.82,0.227,0.9927,0.7461,581.38
507315111734402944,3698-747-1,33.467262302,59.750900622,15.85,-13.708,1.151,0.437,2.628,0.239,507319372341938816,3697-101-1,33.271491433,59.816795775,16.697,-13.927,1.225,0.522,2.76,0.233,0.995,0.8008,426.71
507289788607248640,3698-245-1,33.503594985,59.401491662,15.801,-13.227,0.553,0.451,2.877,0.279,507292949703176704,3698-1347-1,33.389275973,59.427908389,15.654,-13.609,0.96,0.345,2.873,0.232,0.9996,0.9932,229.99
507289788607248640,3698-245-1,33.503594985,59.401491662,15.801,-13.227,0.553,0.451,2.877,0.279,507293052782390016,3698-501-1,33.376885667,59.457735218,16.153,-13.464,0.827,0.589,2.954,0.282,0.9991,0.9716,307.93
507315661490212352,3698-495-1,33.514325474,59.798951923,15.683,-13.389,1.094,0.398,2.678,0.225,507318650787443968,3698-1111-1,33.575337637,59.902984907,15.731,-13.608,1.004,0.454,2.82,0.227,0.9975,0.9104,390.43
507302845307811712,3698-1609-1,33.524689138,59.663092738,17.002,-14.163,1.204,0.747,2.508,0.328,507315111734402944,3698-747-1,33.467262302,59.750900622,15.85,-13.708,1.151,0.437,2.628,0.239,0.9944,0.9119,332.87
507302845307811712,3698-1609-1,33.524689138,59.663092738,17.002,-14.163,1.204,0.747,2.508,0.328,507315214813619840,3698-121-1,33.528856467,59.733036844,15.448,-13.62,1.083,0.42,2.882,0.241,0.9962,0.9592,251.91
507315214813619840,3698-121-1,33.528856467,59.733036844,15.448,-13.62,1.083,0.42,2.882,0.241,507315661490212352,3698-495-1,33.514325474,59.798951923,15.683,-13.389,1.094,0.398,2.678,0.225,0.9997,0.9903,238.75
507315214813619840,3698-121-1,33.528856467,59.733036844,15.448,-13.62,1.083,0.42,2.882,0.241,507318650787443968,3698-1111-1,33.575337637,59.902984907,15.731,-13.608,1.004,0.454,2.82,0.227,0.9931,0.7848,617.57
507315214813619840,3698-121-1,33.528856467,59.733036844,15.448,-13.62,1.083,0.42,2.882,0.241,507319372341938816,3697-101-1,33.271491433,59.816795775,16.697,-13.927,1.225,0.522,2.76,0.233,0.9917,0.6914,555.39
507315214813619840,3698-121-1,33.528856467,59.733036844,15.448,-13.62,1.083,0.42,2.882,0.241,507328168434977280,3698-1731-1,33.826433668,59.815398486,15.228,-13.427,1.096,0.462,2.887,0.223,0.9942,0.7861,615.42
507318650787443968,3698-1111-1,33.575337637,59.902984907,15.731,-13.608,1.004,0.454,2.82,0.227,507328168434977280,3698-1731-1,33.826433668,59.815398486,15.228,-13.427,1.096,0.462,2.887,0.223,0.9953,0.8178,552.67
507318650787443968,3698-1111-1,33.575337637,59.902984907,15.731,-13.608,1.004,0.454,2.82,0.227,507342599525082112,3698-525-1,33.596457151,59.984033414,15.651,-13.843,1.43,0.716,2.664,0.357,0.998,0.9348,294.25
506862593979622528,3698-2457-1,33.581025073,59.114790749,14.276,-13.904,1.04,0.435,2.889,0.228,506864174527585792,3698-2363-1,33.637043211,59.157771798,13.453,-13.624,0.973,0.46,2.967,0.237,0.9994,0.9974,186.13
506864174527585792,3698-2363-1,33.637043211,59.157771798,13.453,-13.624,0.973,0.46,2.967,0.237,506864793002875136,3698-2801-1,33.675780281,59.209656912,13.88,-13.03,0.938,0.429,3.167,0.227,0.9985,0.9915,199.98
507289032693005440,3698-471-1,33.67601088,59.394644541,16.131,-13.647,0.089,0.077,3.049,0.271,507289788607248640,3698-245-1,33.503594985,59.401491662,15.801,-13.227,0.553,0.451,2.877,0.279,0.9995,0.9854,316.94
507289032693005440,3698-471-1,33.67601088,59.394644541,16.131,-13.647,0.089,0.077,3.049,0.271,507291266075992576,3698-879-1,33.783817323,59.503257589,16.236,-13.248,0.665,0.529,2.647,0.288,0.9962,0.8698,437.95
507289032693005440,3698-471-1,33.67601088,59.394644541,16.131,-13.647,0.089,0.077,3.049,0.271,507292949703176704,3698-1347-1,33.389275973,59.427908389,15.654,-13.609,0.96,0.345,2.873,0.232,0.9978,0.9121,538.76
507289032693005440,3698-471-1,33.67601088,59.394644541,16.131,-13.647,0.089,0.077,3.049,0.271,507293052782390016,3698-501-1,33.376885667,59.457735218,16.153,-13.464,0.827,0.589,2.954,0.282,0.9958,0.8842,592.96
507305387928440448,3698-1759-1,33.685058287,59.798988664,15.771,-13.422,1.858,0.677,2.637,0.232,507315111734402944,3698-747-1,33.467262302,59.750900622,15.85,-13.708,1.151,0.437,2.628,0.239,0.9918,0.6983,430.99
507305387928440448,3698-1759-1,33.685058287,59.798988664,15.771,-13.422,1.858,0.677,2.637,0.232,507315214813619840,3698-121-1,33.528856467,59.733036844,15.448,-13.62,1.083,0.42,2.882,0.241,0.9934,0.8367,369.52
507305387928440448,3698-1759-1,33.685058287,59.798988664,15.771,-13.422,1.858,0.677,2.637,0.232,507315661490212352,3698-495-1,33.514325474,59.798951923,15.683,-13.389,1.094,0.398,2.678,0.225,0.9981,0.9398,309.18
507305387928440448,3698-1759-1,33.685058287,59.798988664,15.771,-13.422,1.858,0.677,2.637,0.232,507318650787443968,3698-1111-1,33.575337637,59.902984907,15.731,-13.608,1.004,0.454,2.82,0.227,0.9918,0.7935,423.7
507305387928440448,3698-1759-1,33.685058287,59.798988664,15.771,-13.422,1.858,0.677,2.637,0.232,507328168434977280,3698-1731-1,33.826433668,59.815398486,15.228,-13.427,1.096,0.462,2.887,0.223,0.9985,0.9625,262.69
507305387928440448,3698-1759-1,33.685058287,59.798988664,15.771,-13.422,1.858,0.677,2.637,0.232,507329508464769536,3698-1459-1,33.81305858,59.878428211,17.012,-13.303,1.001,0.46,2.447,0.236,0.9905,0.687,367.95
4962987542644275584,7554-1089-1,33.703979365,-41.393863969,21.299,0.769,0.413,0.482,2.91,0.308,4962987542644275712,7554-862-1,33.709217871,-41.39977215,21.044,2.328,0.454,0.654,2.906,0.227,1.0,1.0,25.54
507299100096330880,3698-493-1,33.719501802,59.643541324,15.567,-14.048,0.843,0.432,2.948,0.225,507301299119580160,3698-1131-1,33.836902605,59.73980671,14.387,-13.539,1.149,0.457,2.95,0.224,0.9973,0.918,406.93
507299100096330880,3698-493-1,33.719501802,59.643541324,15.567,-14.048,0.843,0.432,2.948,0.225,507302845307811712,3698-1609-1,33.524689138,59.663092738,17.002,-14.163,1.204,0.747,2.508,0.328,0.9927,0.8083,361.25
507299100096330880,3698-493-1,33.719501802,59.643541324,15.567,-14.048,0.843,0.432,2.948,0.225,507315214813619840,3698-121-1,33.528856467,59.733036844,15.448,-13.62,1.083,0.42,2.882,0.241,0.9977,0.8742,473.06
506860669834275072,3698-2739-1,33.761306009,59.099580555,12.872,-13.035,2.397,1.042,2.964,0.456,506860738553751168,3698-2893-1,33.789604802,59.108028982,15.806,-13.738,1.146,0.513,2.863,0.229,0.9989,0.9908,60.51
507304735093410560,3698-547-1,33.764705949,59.812230967,15.805,-13.147,1.17,0.473,2.514,0.231,507305387928440448,3698-1759-1,33.685058287,59.798988664,15.771,-13.422,1.858,0.677,2.637,0.232,0.9994,0.9942,151.88
507304735093410560,3698-547-1,33.764705949,59.812230967,15.805,-13.147,1.17,0.473,2.514,0.231,507315661490212352,3698-495-1,33.514325474,59.798951923,15.683,-13.389,1.094,0.398,2.678,0.225,0.9937,0.7915,455.84
507304735093410560,3698-547-1,33.764705949,59.812230967,15.805,-13.147,1.17,0.473,2.514,0.231,507325557094859520,3698-509-1,33.971573048,59.843986154,15.921,-13.85,1.145,0.478,2.453,0.243,0.9911,0.7663,391.36
507304735093410560,3698-547-1,33.764705949,59.812230967,15.805,-13.147,1.17,0.473,2.514,0.231,507328168434977280,3698-1731-1,33.826433668,59.815398486,15.228,-13.427,1.096,0.462,2.887,0.223,0.9998,0.998,112.32
507304735093410560,3698-547-1,33.764705949,59.812230967,15.805,-13.147,1.17,0.473,2.514,0.231,507329508464769536,3698-1459-1,33.81305858,59.878428211,17.012,-13.303,1.001,0.46,2.447,0.236,0.9983,0.9631,253.85
507298722139211008,3698-2851-1,33.782033709,59.601079792,16.469,-13.501,0.934,0.483,3.085,0.259,507299100096330880,3698-493-1,33.719501802,59.643541324,15.567,-14.048,0.843,0.432,2.948,0.225,0.9991,0.995,190.59
507291266075992576,3698-879-1,33.783817323,59.503257589,16.236,-13.248,0.665,0.529,2.647,0.288,507298722139211008,3698-2851-1,33.782033709,59.601079792,16.469,-13.501,0.934,0.483,3.085,0.259,0.9913,0.7874,352.17
506860738553751168,3698-2893-1,33.789604802,59.108028982,15.806,-13.738,1.146,0.513,2.863,0.229,506862593979622528,3698-2457-1,33.581025073,59.114790749,14.276,-13.904,1.04,0.435,2.889,0.228,0.9935,0.7844,386.25
506860738553751168,3698-2893-1,33.789604802,59.108028982,15.806,-13.738,1.146,0.513,2.863,0.229,506864793002875136,3698-2801-1,33.675780281,59.209656912,13.88,-13.03,0.938,0.429,3.167,0.227,0.9925,0.7685,421.88
507297966224969088,3698-885-1,33.80332745,59.580886874,13.575,-13.221,1.727,0.659,2.856,0.336,507298722139211008,3698-2851-1,33.782033709,59.601079792,16.469,-13.501,0.934,0.483,3.085,0.259,0.9981,0.9848,82.4
507240963419030912,3698-2705-1,33.819773096,59.334894603,16.138,-13.719,0.822,0.501,2.807,0.273,507242921924116096,3698-731-1,33.882352531,59.384861703,15.876,-13.915,0.762,0.459,2.885,0.235,0.9996,0.994,213.4
507240963419030912,3698-2705-1,33.819773096,59.334894603,16.138,-13.719,0.822,0.501,2.807,0.273,507248694360161152,3698-2289-1,33.980691725,59.402373029,15.608,-14.143,0.676,0.468,3.121,0.261,0.9965,0.8858,382.27
507240963419030912,3698-2705-1,33.819773096,59.334894603,16.138,-13.719,0.822,0.501,2.807,0.273,507289032693005440,3698-471-1,33.67601088,59.394644541,16.131,-13.647,0.089,0.077,3.049,0.271,0.9994,0.9781,340.32
507328168434977280,3698-1731-1,33.826433668,59.815398486,15.228,-13.427,1.096,0.462,2.887,0.223,507329508464769536,3698-1459-1,33.81305858,59.878428211,17.012,-13.303,1.001,0.46,2.447,0.236,0.9976,0.9653,228.19
507301299119580160,3698-1131-1,33.836902605,59.73980671,14.387,-13.539,1.149,0.457,2.95,0.224,507304735093410560,3698-547-1,33.764705949,59.812230967,15.805,-13.147,1.17,0.473,2.514,0.231,0.9917,0.8477,291.71
507301299119580160,3698-1131-1,33.836902605,59.73980671,14.387,-13.539,1.149,0.457,2.95,0.224,507328168434977280,3698-1731-1,33.826433668,59.815398486,15.228,-13.427,1.096,0.462,2.887,0.223,0.999,0.9839,272.79
507242921924116096,3698-731-1,33.882352531,59.384861703,15.876,-13.915,0.762,0.459,2.885,0.235,507247904086173312,3698-681-1,34.145222352,59.488779303,15.544,-14.319,1.078,0.473,2.999,0.24,0.9927,0.6335,609.51
507242921924116096,3698-731-1,33.882352531,59.384861703,15.876,-13.915,0.762,0.459,2.885,0.235,507248694360161152,3698-2289-1,33.980691725,59.402373029,15.608,-14.143,0.676,0.468,3.121,0.261,0.9999,0.9973,190.95
507242921924116096,3698-731-1,33.882352531,59.384861703,15.876,-13.915,0.762,0.459,2.885,0.235,507250000030214016,3698-1189-1,33.89393777,59.484689996,16.214,-13.019,1.294,0.611,2.665,0.276,0.9927,0.7758,360.01
507242921924116096,3698-731-1,33.882352531,59.384861703,15.876,-13.915,0.762,0.459,2.885,0.235,507250687224977536,3698-2757-1,33.896038672,59.538192388,15.965,-14.435,0.45,0.455,3.627,0.707,0.9913,0.6451,552.56
507242921924116096,3698-731-1,33.882352531,59.384861703,15.876,-13.915,0.762,0.459,2.885,0.235,507250755944453504,3698-1157-1,33.935606728,59.549799501,15.065,-14.063,1.095,0.426,3.094,0.239,0.9929,0.6777,601.71
507242921924116096,3698-731-1,33.882352531,59.384861703,15.876,-13.915,0.762,0.459,2.885,0.235,507289032693005440,3698-471-1,33.67601088,59.394644541,16.131,-13.647,0.089,0.077,3.049,0.271,0.9995,0.9753,379.88
507242921924116096,3698-731-1,33.882352531,59.384861703,15.876,-13.915,0.762,0.459,2.885,0.235,507291266075992576,3698-879-1,33.783817323,59.503257589,16.236,-13.248,0.665,0.529,2.647,0.288,0.9936,0.6669,462.81
507250000030214016,3698-1189-1,33.89393777,59.484689996,16.214,-13.019,1.294,0.611,2.665,0.276,507250034389951232,3698-1237-1,33.915961533,59.498668446,17.377,-12.866,1.437,0.74,2.993,0.37,0.9997,0.9984,64.44
507250000030214016,3698-1189-1,33.89393777,59.484689996,16.214,-13.019,1.294,0.611,2.665,0.276,507291266075992576,3698-879-1,33.783817323,59.503257589,16.236,-13.248,0.665,0.529,2.647,0.288,0.9985,0.9833,212.05
507250687224977536,3698-2757-1,33.896038672,59.538192388,15.965,-14.435,0.45,0.455,3.627,0.707,507250755944453504,3698-1157-1,33.935606728,59.549799501,15.065,-14.063,1.095,0.426,3.094,0.239,0.9999,0.9994,83.42
507250687224977536,3698-2757-1,33.896038672,59.538192388,15.965,-14.435,0.45,0.455,3.627,0.707,507252130333987072,3698-343-1,34.041093955,59.571019102,15.047,-14.273,0.951,0.38,2.617,0.241,0.9971,0.9307,289.8
507250687224977536,3698-2757-1,33.896038672,59.538192388,15.965,-14.435,0.45,0.455,3.627,0.707,507291266075992576,3698-879-1,33.783817323,59.503257589,16.236,-13.248,0.665,0.529,2.647,0.288,0.9945,0.8732,240.43
507250687224977536,3698-2757-1,33.896038672,59.538192388,15.965,-14.435,0.45,0.455,3.627,0.707,507298722139211008,3698-2851-1,33.782033709,59.601079792,16.469,-13.501,0.934,0.483,3.085,0.259,0.9958,0.912,307.35
507250687224977536,3698-2757-1,33.896038672,59.538192388,15.965,-14.435,0.45,0.455,3.627,0.707,507299100096330880,3698-493-1,33.719501802,59.643541324,15.567,-14.048,0.843,0.432,2.948,0.225,0.9926,0.7542,497.31
506860051357499520,3698-2861-1,33.909368155,59.091515343,15.287,-13.485,0.963,0.426,2.923,0.229,506860738553751168,3698-2893-1,33.789604802,59.108028982,15.806,-13.738,1.146,0.513,2.863,0.229,0.9995,0.9909,229.26
507250618505501440,3698-913-1,33.91434459,59.523434303,15.238,-15.256,1.259,0.493,2.857,0.235,507250687224977536,3698-2757-1,33.896038672,59.538192388,15.965,-14.435,0.45,0.455,3.627,0.707,0.9999,0.9993,62.76
